0,standing
1,standing
2,standing
3,standing
4,standing
5,standing
6,standing
7,standing
8,standing
9,standing
10,standing
11,standing
12,standing
13,standing
14,standing
15,standing
16,standing
17,standing
18,standing
19,standing
20,standing
21,standing
22,standing
23,standing
24,standing
25,standing
26,standing
27,standing
28,standing
29,standing
30,standing
31,standing
32,standing
33,standing
34,standing
35,standing
36,standing
37,standing
38,standing
39,standing
40,standing
41,standing
42,standing
43,standing
44,standing
45,standing
46,standing
47,standing
48,standing
49,standing
50,standing
51,standing
52,standing
53,standing
54,standing
55,standing
56,standing
57,standing
58,standing
59,standing
60,standing
61,standing
62,standing
63,standing
64,standing
65,standing
66,standing
67,standing
68,standing
69,standing
70,walking
71,walking
72,walking
73,walking
74,walking
75,walking
76,walking
77,walking
78,walking
79,walking
80,walking
81,walking
82,walking
83,walking
84,walking
85,walking
86,walking
87,walking
88,walking
89,walking
90,walking
91,walking
92,walking
93,walking
94,walking
95,walking
96,walking
97,walking
98,walking
99,walking
100,walking
101,walking
102,walking
103,walking
104,walking
105,walking
106,walking
107,walking
108,walking
109,walking
110,walking
111,walking
112,walking
113,walking
114,walking
115,walking
116,walking
117,walking
118,walking
119,walking
120,walking
121,walking
122,walking
123,walking
124,walking
125,walking
126,walking
127,walking
128,walking
129,walking
130,walking
131,walking
132,walking
133,walking
134,walking
135,walking
136,walking
137,walking
138,walking
139,walking
140,walking
141,walking
142,walking
143,walking
144,walking
145,walking
146,walking
147,walking
148,walking
149,walking
150,walking
151,walking
152,walking
153,walking
154,walking
155,walking
156,walking
157,walking
158,walking
159,walking
160,walking
161,walking
162,walking
163,walking
164,walking
165,walking
166,walking
167,walking
168,walking
169,walking
170,walking
171,walking
172,walking
173,walking
174,walking
175,walking
176,walking
177,walking
178,walking
179,walking
180,walking
181,walking
182,walking
183,walking
184,walking
185,walking
186,walking
187,walking
188,walking
189,walking
190,walking
191,walking
192,walking
193,walking
194,walking
195,walking
196,walking
197,walking
198,walking
199,walking
200,walking
201,walking
202,walking
203,walking
204,walking
205,walking
206,walking
207,walking
208,walking
209,walking
210,walking
211,walking
212,walking
213,walking
214,walking
215,walking
216,walking
217,walking
218,walking
219,walking
220,walking
221,walking
222,walking
223,walking
224,walking
225,walking
226,walking
227,walking
228,walking
229,walking
230,walking
231,walking
232,walking
233,walking
234,walking
235,walking
236,walking
237,walking
238,walking
239,walking
240,walking
241,walking
242,walking
243,walking
244,walking
245,walking
246,walking
247,walking
248,walking
249,walking
250,walking
251,walking
252,walking
253,walking
254,walking
255,walking
256,walking
257,walking
258,walking
259,walking
260,walking
261,walking
262,walking
263,walking
264,walking
265,walking
266,walking
267,walking
268,walking
269,walking
270,walking
271,walking
272,walking
273,walking
274,walking
275,walking
276,walking
277,walking
278,walking
279,walking
280,walking
281,walking
282,walking
283,walking
284,walking
285,walking
286,walking
287,walking
288,walking
289,walking
290,walking
291,walking
292,walking
293,walking
294,walking
295,walking
296,walking
297,walking
298,walking
299,walking
300,walking
301,walking
302,walking
303,walking
304,walking
305,walking
306,walking
307,walking
308,walking
309,walking
310,walking
311,walking
312,walking
313,walking
314,walking
315,walking
316,walking
317,walking
318,walking
319,walking
320,walking
321,walking
322,walking
323,walking
324,walking
325,walking
326,walking
327,walking
328,walking
329,walking
330,walking
331,walking
332,walking
333,walking
334,walking
335,walking
336,walking
337,walking
338,walking
339,walking
340,walking
341,walking
342,walking
343,walking
344,walking
345,walking
346,walking
347,walking
348,walking
349,walking
350,walking
351,walking
352,walking
353,walking
354,walking
355,walking
356,walking
357,walking
358,walking
359,walking
360,walking
361,walking
362,walking
363,walking
364,walking
365,walking
366,walking
367,walking
368,walking
369,walking
370,walking
371,walking
372,walking
373,walking
374,walking
375,walking
376,walking
377,walking
378,walking
379,walking
380,walking
381,walking
382,walking
383,walking
384,walking
385,walking
386,walking
387,walking
388,walking
389,walking
390,walking
391,walking
392,walking
393,walking
394,walking
395,walking
396,walking
397,walking
398,walking
399,walking
400,walking
401,walking
402,walking
403,walking
404,walking
405,walking
406,walking
407,walking
408,walking
409,walking
410,walking
411,walking
412,walking
413,walking
414,walking
415,walking
416,walking
417,walking
418,walking
419,walking
420,walking
421,walking
422,walking
423,walking
424,walking
425,walking
426,walking
427,walking
428,walking
429,walking
430,walking
431,walking
432,walking
433,walking
434,walking
435,walking
436,walking
437,walking
438,walking
439,walking
440,walking
441,walking
442,walking
443,walking
444,walking
445,walking
446,walking
447,walking
448,walking
449,walking
450,walking
451,walking
452,walking
453,walking
454,walking
455,walking
456,walking
457,walking
458,walking
459,walking
460,walking
461,walking
462,walking
463,walking
464,walking
465,walking
466,walking
467,walking
468,walking
469,walking
470,walking
471,walking
472,walking
473,walking
474,walking
475,walking
476,walking
477,walking
478,walking
479,walking
480,walking
481,walking
482,walking
483,walking
484,walking
485,walking
486,walking
487,walking
488,walking
489,walking
490,walking
491,walking
492,walking
493,walking
494,walking
495,walking
496,walking
497,walking
498,walking
499,walking
500,walking
501,walking
502,walking
503,walking
504,walking
505,walking
506,walking
507,walking
508,walking
509,walking
510,walking
511,walking
512,walking
513,walking
514,walking
515,walking
516,walking
517,walking
518,walking
519,walking
520,walking
521,walking
522,walking
523,walking
524,walking
525,walking
526,walking
527,walking
528,walking
529,walking
530,walking
531,walking
532,walking
533,walking
534,walking
535,walking
536,walking
537,walking
538,walking
539,walking
540,walking
541,walking
542,walking
543,walking
544,walking
545,walking
546,walking
547,walking
548,walking
549,walking
550,walking
551,walking
552,walking
553,walking
554,walking
555,walking
556,walking
557,walking
558,walking
559,walking
560,walking
561,walking
562,walking
563,walking
564,walking
565,walking
566,walking
567,walking
568,walking
569,walking
570,walking
571,walking
572,walking
573,walking
574,walking
575,walking
576,walking
577,walking
578,walking
579,walking
580,walking
581,walking
582,walking
583,walking
584,walking
585,walking
586,walking
587,walking
588,walking
589,walking
590,walking
591,walking
592,walking
593,walking
594,walking
